FacilityId,FacilityName,FacilityType,OutlookYear,OutlookMonth,CapacityType,FlowDirection,OutlookQuantity,CapacityDescription,ReceiptLocation,ReceiptLocationName,DeliveryLocation,DeliveryLocationName,Description,LastUpdated
540066,Spring Gully,PROD,2029,3,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540066,Spring Gully,PROD,2029,4,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540066,Spring Gully,PROD,2029,5,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
540103,SSP,PIPE,2026,6,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2026,6,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2026,7,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2026,7,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2026,8,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2026,8,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2026,9,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2026,9,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2026,10,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2026,10,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2026,11,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2026,11,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2026,12,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2026,12,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2027,1,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2027,1,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2027,2,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2027,2,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2027,3,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2027,3,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2027,4,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2027,4,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2027,5,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2027,5,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2027,6,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2027,6,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2027,7,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2027,7,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2027,8,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2027,8,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2027,9,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2027,9,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2027,10,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2027,10,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2027,11,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2027,11,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2027,12,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2027,12,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2028,1,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2028,1,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2028,2,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2028,2,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2028,3,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2028,3,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2028,4,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2028,4,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2028,5,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2028,5,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2028,6,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2028,6,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2028,7,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2028,7,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2028,8,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2028,8,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2028,9,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2028,9,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2028,10,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2028,10,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2028,11,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2028,11,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2028,12,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2028,12,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2029,1,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2029,1,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2029,2,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2029,2,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2029,3,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2029,3,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2029,4,MDQ,NONE,0.000,Uncontracted capacity Wallumbilla to Silver Springs,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2029,4,MDQ,NONE,0.000,Uncontracted capacity Silver Springs to Wallumbilla,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,02 Jun 2026 08:41:38
540103,SSP,PIPE,2029,5,MDQ,NONE,0.000,Delivery capability to RBP Run1 and receipt capability from BWP,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,,28 Apr 2025 10:27:15
540103,SSP,PIPE,2029,5,MDQ,NONE,0.000,Delivery capability to RBP Run1 and receipt capability from BWP,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,,28 Apr 2025 10:27:15
540062,SSSF,STOR,2026,6,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2026,6,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2026,6,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2026,7,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2026,7,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2026,7,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2026,8,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2026,8,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2026,8,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2026,9,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2026,9,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2026,9,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2026,10,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2026,10,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2026,10,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2026,11,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2026,11,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2026,11,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2026,12,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2026,12,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2026,12,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,1,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,1,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,1,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,2,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,2,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,2,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,3,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,3,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,3,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,4,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,4,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,4,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,5,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,5,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,5,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,6,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,6,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,6,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,7,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,7,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,7,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,8,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,8,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,8,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,9,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,9,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,9,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,10,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,10,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,10,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,11,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,11,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,11,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,12,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,12,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2027,12,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,1,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,1,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,1,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,2,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,2,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,2,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,3,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,3,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,3,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,4,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,4,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,4,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,5,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,5,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,5,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,6,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,6,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,6,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,7,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,7,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,7,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,8,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,8,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,8,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,9,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,9,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,9,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,10,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,10,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,10,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,11,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,11,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,11,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,12,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,12,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2028,12,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2029,1,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2029,1,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2029,1,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2029,2,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2029,2,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2029,2,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2029,3,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2029,3,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2029,3,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2029,4,MDQ,DELIVERY,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2029,4,MDQ,RECEIPT,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2029,4,STORAGE,NONE,0.000,,-1,,-1,,,02 Jun 2026 08:41:38
540062,SSSF,STOR,2029,5,MDQ,DELIVERY,0.000,,-1,,-1,,,28 Apr 2025 10:27:15
540062,SSSF,STOR,2029,5,MDQ,RECEIPT,0.000,,-1,,-1,,,28 Apr 2025 10:27:15
540062,SSSF,STOR,2029,5,STORAGE,NONE,0.000,,-1,,-1,,,28 Apr 2025 10:27:15
540067,Strathblane,PROD,2026,6,MDQ,NONE,0.000,,-1,,-1,,,31 May 2026 17:13:36
